Basic Information,,,,Airport Capacity,,,,Route Costs,,Distances from Airports (NM),,,,,,,,,,,,,,,,,"Private 
Use",
LPL,United Kingdom,Liverpool,2300,E,E,2,1,2500,5000,653,1077,664,3069,5108,4614,3251,563,3480,143,9197,5217,3894,5133,6284,4413,5209,310,2.0.0
EMA,United Kingdom,East Midlands,2900,F,G,2,4,2500,5000,591,1015,604,3130,5104,4676,3192,506,3527,88,9169,5174,3955,5145,6310,4357,5180,311,2.0.0
BHX,United Kingdom,Birmingham,3050,F,G,3,2,4000,1500,594,1014,616,3122,5131,4678,3204,520,3507,76,9194,5196,3948,5118,6284,4371,5205,312,2.0.0
BZZ,United Kingdom,Brize Norton,3050,,E,1,1,,,571,986,607,3140,5163,4710,3192,515,3505,46,9212,5203,3967,5090,6264,4363,5223,313,2.0.0
BRS,United Kingdom,Bristol,2300,E,E,2,1,3000,1500,602,1010,648,3106,5204,4690,3231,559,3459,85,9259,5250,3934,5046,6217,4405,5271,314,2.0.0
SOU,United Kingdom,Southampton,1700,C,C,1,1,1500,1500,545,953,597,3163,5198,4747,3177,511,3504,46,9229,5210,3991,5059,6243,4353,5242,315,2.0.0
LHR,United Kingdom,London Heathrow,3900,F,G,4,5,0,0,525,942,564,3185,5154,4753,3148,474,3543,0,9184,5168,4012,5105,6288,4321,5197,316,2.0.0
LGW,United Kingdom,London Gatwick,3300,F,G,4,3,11500,2000,509,923,553,3201,5164,4773,3135,466,3550,22,9185,5164,4028,5097,6285,4309,5199,317,2.0.0
LCY,United Kingdom,London City,1500,C,C,2,1,2500,1500,509,927,545,3203,5141,4766,3129,455,3562,20,9166,5149,4007,5119,6305,4302,5180,318,2.0.0
LTN,United Kingdom,London Luton,2150,C,C,3,2,5000,1500,533,953,562,3181,5132,4739,3148,469,3551,25,9169,5158,4029,5125,6305,4319,5181,319,2.0.0
STN,United Kingdom,London Stansted,3050,F,G,3,4,7500,4000,513,935,540,3202,5119,4756,3126,447,3573,37,9149,5136,4028,5141,6324,4296,5162,320,2.0.0
SEN,United Kingdom,London Southend,1850,C,C,1,1,1500,1500,489,910,521,3224,5124,4781,3106,431,3587,44,9143,5125,4051,5138,6327,4278,5157,321,2.0.0
JER,Jersey,Jersey,1700,C,C,1,1,1500,1500,553,933,641,3166,5304,4788,3196,567,3454,151,9308,5273,3995,4959,6154,4381,5327,322,2.0.0
HOR,Portugal,Horta,1600,C,C,1,1,,,1816,2078,1940,2254,6325,4155,4400,1872,2174,1415,10525,6577,3039,3849,4910,5607,6589,323,3.4.0
PIX,Portugal,Pico,1750,C,C,1,1,,,1804,2065,1929,2266,6320,4166,4387,1860,2186,1404,10523,6566,3051,3855,4919,5594,6579,324,3.4.0
TER,Portugal,Lajes,4000,F,G,1,1,1500,,1742,2001,1870,2323,6293,4217,4323,1803,2249,1350,10499,6508,3111,3888,4966,5530,6531,325,2.0.0
PDL,Portugal,Ponta Delgada,2500,E,E,1,2,1500,,1717,1959,1852,2404,6337,4304,4277,1790,2287,1346,10526,6489,3187,3853,4955,5484,6538,326,2.2.3
SMA,Portugal,Santa Maria,3050,F,G,1,1,,,1720,1951,1860,2442,6375,4347,4265,1801,2295,1362,10545,6495,3222,3820,4933,5473,6557,327,3.4.0
PXO,Portugal,Porto Santo,3000,D,D,1,1,,,1516,1646,1693,2932,6454,4839,3903,1661,2663,1304,10174,6240,3703,3803,5033,5106,6426,328,3.4.0
FNC,Portugal,Madeira,2800,E,E,2,1,2000,,1548,1675,1724,2922,6483,4833,3929,1693,2638,1334,10192,6269,3690,3773,5002,5131,6457,329,2.0.0
SPC,Spain,La Palma,2200,C,C,1,1,,,1756,1842,1941,2988,6728,4924,4039,1916,2563,1576,10150,6425,3726,3537,4788,5230,6659,330,3.4.0
TFN,Spain,Tenerife North,3200,E,E,2,2,,,1713,1785,1900,3057,6707,4991,3969,1880,2636,1553,10081,6362,3799,3569,4833,5159,6609,331,3.4.0
TFS,Spain,Tenerife South,3200,F,G,3,1,3500,,1741,1810,1929,3059,6736,4996,3988,1908,2623,1582,10078,6384,3797,3540,4806,5176,6636,332,2.0.0
LPA,Spain,Gran Canaria,3100,F,G,3,2,4000,1500,1705,1762,1895,3118,6716,5052,3929,1879,2685,1565,10021,6330,3858,3569,4844,5116,6593,333,2.0.0
FUE,Spain,Fuerteventura,3400,E,E,2,1,2500,1500,1630,1678,1822,3173,6654,5100,3843,1808,2767,1507,9966,6244,3921,3640,4923,5031,6511,334,2.0.0
ACE,Spain,Lanzarote,2600,E,E,2,1,3000,,1598,1650,1790,3170,6622,5095,3823,1776,2782,1475,9966,6220,3922,3672,4953,5012,6482,335,2.6.0
FAO,Portugal,Faro,2500,F,G,2,2,3000,1500,1052,1174,1237,3205,6062,5041,3457,1218,3100,925,9767,5767,4009,4230,5492,4664,5959,336,2.2.0
LIS,Portugal,Lisbon,3805,F,G,4,4,8000,3000,1029,1195,1203,3112,5995,4934,3500,1173,3058,845,9808,5777,3921,4282,5523,4708,5938,337,2.0.0
OPO,Portugal,Porto,3500,F,G,3,2,4000,1500,931,1145,1093,3075,5855,4863,3466,1054,3101,701,9750,5700,3892,4413,5638,4672,5830,338,2.0.0
VGO,Spain,Vigo,2400,C,C,1,1,,,901,1136,1057,3055,5801,4830,3459,1013,3114,647,9728,5674,3875,4463,5680,4665,5791,339,3.4.0
SCQ,Spain,Santiago de Compostela,3200,D,D,2,2,,,875,1123,1027,3050,5761,4814,3447,980,3130,608,9705,5650,3871,4501,5713,4652,5759,340,3.4.0
LCG,Spain,A Coruna,2400,C,C,1,1,,,864,1121,1012,3043,5739,4801,3444,964,3137,586,9694,5639,3865,4522,5731,4648,5742,341,3.4.0
OVD,Spain,Asturias,2200,C,C,1,1,,,764,1018,917,3133,5676,4873,3342,874,3240,525,9593,5538,3957,4595,5818,4546,5652,342,3.4.0
SDR,Spain,Santader,2400,C,C,1,1,,,679,922,842,3226,5634,4954,3245,806,3334,502,9505,5451,4050,4649,5887,4450,5578,343,3.4.0
BIO,Spain,Bilbao,2600,E,E,2,1,2500,1500,646,882,814,3265,5619,4990,3206,782,3372,500,9469,5416,4090,4669,5913,4410,5550,344,2.2.3
EAS,Spain,San Sebastian,1800,C,C,1,1,,,601,833,772,3309,5590,5025,3157,745,3421,490,9421,5369,4134,4703,5954,4361,5508,345,3.4.0
PNA,Spain,Pamplona,2200,C,C,1,1,,,613,826,789,3329,5616,5053,3150,766,3424,525,9424,5374,4153,4681,5937,4355,5522,346,3.4.0
RJL,Spain,Logrono,2000,B,B,1,1,,,648,856,824,3309,5648,5042,3179,800,3393,546,9457,5408,4133,4648,5902,4385,5557,347,3.4.0
VIT,Spain,Vitoria,3500,F,G,1,3,,2000,651,873,822,3283,5636,5012,3197,794,3378,524,9468,5417,4107,4655,5904,4402,5557,348,2.0.0
MAD,Spain,Madrid,4000,F,G,4,4,14500,5500,761,922,944,3305,5778,5074,3237,926,3325,671,9536,5500,4124,4521,5784,4444,5670,349,2.0.0
BJZ,Spain,Badajoz,2850,D,D,1,1,,,938,1089,1119,3208,5937,5016,3392,1096,3166,801,9700,5675,4020,4352,5608,4600,5848,350,3.4.0
SVQ,Spain,Seville,3360,F,G,2,2,3000,1500,963,1073,1152,3284,5992,5104,3356,1138,3200,874,9666,5666,4092,4310,5583,4563,5865,351,2.2.3
XRY,Spain,Jerez,2300,C,C,1,1,,,997,1094,1188,3295,6031,5123,3368,1175,3190,916,9676,5688,4100,4274,5550,4574,5895,352,3.4.0
GIB,Gibraltar,Gibraltar,1800,C,C,1,1,1500,,998,1076,1193,3341,6044,5172,3337,1185,3221,943,9642,5668,4146,4268,5553,4543,5888,353,2.2.0
AGP,Spain,Malaga,3200,F,G,3,1,5500,1500,947,1026,1142,3364,5996,5185,3293,1136,3264,905,9601,5619,4171,4318,5605,4500,5836,354,2.0.0
GRX,Spain,Granada,2900,E,E,1,1,,,901,982,1097,3382,5951,5192,3256,1091,3301,869,9566,5576,4191,4364,5651,4463,5790,355,3.4.0
LEI,Spain,Almeria,3200,F,G,1,1,,,872,927,1071,3451,5933,5257,3191,1073,3367,882,9499,5519,4261,4393,5690,4397,5746,356,3.4.0
RMU,Spain,Murcia,3000,F,G,1,1,1500,,790,851,990,3478,5852,5265,3128,993,3428,821,9439,5445,4292,4476,5772,4336,4665,357,2.0.0
ALC,Spain,Alicante,3000,F,G,3,1,4500,1500,751,817,951,3489,5813,5226,3101,955,3456,792,9411,5410,4305,4515,5811,4308,4626,358,2.2.3
VLC,Spain,Valencia,3200,F,G,2,2,3000,1500,694,794,892,3460,5751,5221,3096,891,3463,719,9403,5385,4279,4570,5858,4304,5584,359,2.0.0
CDT,Spain,Castellon,2700,D,D,1,1,,,646,761,842,3463,5701,5212,3070,841,3490,676,9374,5348,4284,4619,5905,4278,5540,360,3.4.0
LEU,Spain,Andorra,1250,B,B,1,1,,,516,691,707,3462,5562,5171,3014,701,3557,553,9297,5253,4287,4753,6029,4220,5421,361,3.4.0
GRO,Spain,Girona,2400,E,E,1,1,,,488,630,686,3528,5548,5233,2952,691,3616,589,9241,5202,4353,4777,6063,4159,5383,362,3.4.0
BCN,Spain,Barcelona,3350,F,G,4,3,12500,2500,535,662,733,3517,5595,5236,2981,737,3584,620,9276,5242,4341,4730,6017,4188,5428,363,2.0.0
IBZ,Spain,Ibiza,2800,E,E,3,1,3000,1500,666,719,869,3553,5732,5310,3009,880,3548,760,9319,5313,4373,4603,5905,4217,5531,364,3.0.0
PMI,Spain,Palma,3250,F,G,3,2,7500,1500,595,648,799,3591,5662,5329,2947,815,3612,728,9254,5241,4413,4677,5980,4155,5455,365,2.0.0
MAH,Spain,Menorca,2550,E,E,2,1,2000,1500,541,577,747,3643,5607,5366,2879,770,3680,724,9185,5170,4466,4739,6047,4087,5387,366,2.2.3
FSC,France,Figari,2500,C,C,1,1,,,359,346,560,3790,5391,5450,2667,609,3900,716,8960,4932,4617,4969,6286,3874,5145,367,3.4.0
AJA,France,Ajaccio,2400,C,C,1,2,,,339,361,541,3766,5380,5423,2684,587,3885,687,8972,4940,4594,4976,6288,3890,5145,368,3.4.0
NCE,France,Nice,2950,F,G,3,2,4000,1500,277,449,482,3655,5344,5299,2768,508,3813,562,9033,4986,4483,4992,6285,3971,5160,369,2.0.0
MRS,France,Marseille,3500,F,G,3,3,3500,1500,346,531,546,3584,5409,5247,2853,557,3726,534,9121,5074,4411,4919,6204,4056,5244,370,2.0.0
MPL,France,Montpelier,2600,D,D,1,1,,,382,586,576,3531,5436,5203,2908,577,3672,506,9174,5125,4359,4885,6164,4111,5287,371,3.4.0
TLS,France,Toulouse,3500,F,G,3,2,3000,1500,473,698,655,3428,5500,5118,3020,641,3560,477,9284,5233,4255,4808,6073,4224,5383,372,2.0.0
BOD,France,Bordeaux,3100,E,E,2,2,3000,1500,523,797,684,3317,5491,5003,3115,651,3477,399,9352,5298,4144,4800,6044,4315,5421,373,2.0.0
NTE,France,Nantes,2900,E,E,2,1,3000,1500,528,867,653,3230,5395,4884,3162,598,3457,263,9339,5290,4059,4880,6099,4355,5375,374,2.0.0
BVA,France,Beauvais,2450,C,C,2,1,2000,1500,391,793,472,3319,5197,4906,3031,404,3623,156,9149,5108,4147,5082,6300,4214,5176,375,2.0.0
LIL,France,Lille,2800,F,G,1,3,,,381,802,429,3329,5121,4889,3006,349,3668,145,9088,5054,4157,5156,6368,4183,5111,376,3.4.0
CDG,France,Paris CDG,4200,F,G,4,5,17000,18500,368,764,461,3344,5208,4936,3010,399,3636,187,9143,5098,4173,5075,6299,4195,5175,377,2.0.0
ORY,France,Paris Orly,3650,F,G,4,2,8000,1500,371,761,472,3344,5227,4943,3015,413,3628,198,9156,5110,4173,5057,6283,4201,5190,378,2.0.0
LYS,France,Lyon,4000,F,G,3,3,4000,1500,275,578,453,3518,5304,5147,2877,444,3725,409,9102,5047,4347,5009,6275,4074,5183,379,2.0.0
BSL,France,Basel/Mulhouse,3900,F,G,3,3,3000,2000,157,554,306,3561,5154,5138,2799,294,3829,389,8979,4925,4389,5161,6420,3992,5042,380,2.0.0
SXB,France,Strasbourg,2400,C,C,1,1,,,168,590,276,3540,5107,5100,2808,248,3835,358,8961,4909,4368,5200,6453,3992,5012,381,3.4.0
LUX,Luxembourg,Luxembourg,4000,F,G,2,4,2000,8500,249,675,313,3462,5092,5014,2877,254,3782,277,8996,4951,4289,5203,6439,4057,5032,382,2.0.0
LGG,Belgium,Liege,3700,F,G,1,4,1500,8500,309,739,339,3411,5063,4951,2920,260,3758,229,9003,4966,4237,5223,6446,4094,5030,383,2.0.0
CRL,Belgium,Charleroi,2550,F,G,2,1,3000,1500,333,759,377,3380,5095,4931,2954,300,3719,196,9043,5005,4207,5189,6408,4130,5068,384,2.0.0
BRU,Belgium,Brussels,3600,F,G,3,4,7000,5500,347,776,377,3371,5073,4913,2959,293,3722,189,9032,4998,4197,5208,6423,4133,5054,385,2.0.0
ANR,Belgium,Antwerp,1500,C,C,1,1,1500,1500,359,789,379,3364,5060,4901,2963,292,3723,186,9026,4995,4190,5219,6432,4135,5047,386,2.0.0
RTM,Netherlands,Rotterdam,2200,C,C,2,1,1500,1500,389,823,387,3346,5024,4869,2975,291,3727,185,9008,4985,4171,5251,6456,4142,5025,387,2.0.0
AMS,Netherlands,Amsterdam,3800,F,G,4,5,16500,14000,396,830,381,3350,5000,4863,2968,282,3742,200,8989,4968,4174,5275,6477,4133,5005,388,2.0.0
EIN,Netherlands,Eindhoven,3000,E,E,2,1,2500,1500,343,777,347,3390,5026,4915,2934,256,3759,219,8988,4958,4215,5255,6469,4104,5009,389,2.0.0
NRN,Germany,Weeze,2450,C,C,1,1,,,331,765,321,3413,5001,4929,2908,228,3788,247,8958,4928,4238,5282,6498,4077,4980,390,3.4.0
FMO,Germany,Munster Osnabruck,2200,C,C,1,1,,,326,758,276,3453,4940,4946,2862,174,3848,305,8893,4865,4276,5346,6564,4025,4914,391,3.4.0
DTM,Germany,Dortmund,2000,C,C,2,1,,,295,728,266,3465,4971,4971,2854,173,3843,302,8909,4875,4290,5319,6543,4022,4933,392,3.4.0
DUS,Germany,Dusseldorf,3000,F,G,3,3,6500,2000,301,736,294,3442,5001,4959,2881,205,3810,271,8943,4909,4267,5286,6509,4051,4967,393,2.0.0
CGN,Germany,Cologne,3800,F,G,3,4,4000,9000,273,707,276,3465,5012,4987,2861,194,3823,289,8938,4900,4290,5280,6508,4033,4966,394,2.0.0
HHN,Germany,Hahn,3800,F,G,1,4,,,229,662,270,3491,5051,5029,2842,208,3824,308,8951,4906,4318,5246,6484,4019,4987,395,3.4.0
RMS,Germany,Ramstein,3200,,E,0,1,,,199,630,262,3516,5067,5061,2822,213,3836,331,8947,4900,4343,5235,6480,4001,4989,396,2.0.0
FRA,Germany,Frankfurt,4000,F,G,4,5,16000,19000,200,635,220,3535,5015,5060,2795,162,3875,353,8902,4856,4361,5287,6530,3971,4940,397,2.0.0
STR,Germany,Stuttgart,3350,F,G,3,3,4000,1500,121,555,215,3593,5060,5137,2749,201,3898,408,8897,4846,4420,5254,6512,3931,4951,398,2.0.0
FMM,Germany,Memmingen,3000,C,C,2,1,,,63,497,203,3648,5065,5195,2698,220,3939,464,8866,4813,4476,5258,6527,3884,4932,399,3.4.0
MUC,Germany,Munich,4000,F,G,4,4,11500,4000,69,483,143,3693,5007,5220,2645,185,4000,508,8802,4748,4519,5319,6591,3827,4867,400,2.0.0
NUE,Germany,Nuremberg,2700,F,G,2,2,2000,1500,135,556,129,3636,4975,5150,2692,124,3972,456,8815,4766,4462,5341,6599,3869,4865,401,2.0.0
LEJ,Germany,Leipzig,3600,F,G,2,5,0,0,252,645,111,3624,4861,5092,2689,0,4015,474,8746,4706,4446,5447,6691,3852,4779,402,2.0.0
DRS,Germany,Dresden,2850,F,G,1,1,,,252,613,65,3683,4833,5142,2629,61,4073,534,8693,4650,4505,5482,6736,3791,4732,403,3.4.0
BER,Germany,Berlin,3000,F,G,4,3,9000,2000,318,687,139,3641,4787,5079,2666,75,4062,519,8685,4652,4460,5519,6759,3820,4713,404,2.0.0
HAJ,Germany,Hannover,3800,F,G,2,3,2500,1500,319,729,223,3512,4878,4983,2798,113,3922,380,8818,4790,4334,5414,6637,3957,4840,405,2.2.3
BRE,Germany,Bremen,2650,E,E,1,1,,,361,785,270,3468,4873,4935,2840,160,3891,353,8837,4816,4289,5412,6626,3996,4854,406,3.4.0
HAM,Germany,Hamburg,3650,F,G,3,3,5000,1500,386,798,265,3494,4818,4938,2811,156,3936,403,8784,4768,4313,5468,6680,3962,4800,407,2.0.0
BLL,Denmark,Billund,3100,F,G,2,2,2000,1500,516,926,386,3417,4743,4826,2884,282,3914,427,8764,4777,4232,5528,6713,4018,4775,408,2.0.0
CPH,Denmark,Copenhagen,3600,F,G,3,3,7500,1500,504,884,337,3529,4668,4911,2772,253,4032,529,8656,4660,4341,5615,6816,3902,4669,409,2.0.0
MMX,Sweden,Malmo,2800,F,G,2,2,1500,1500,502,874,328,3553,4654,4931,2747,251,4056,550,8635,4637,4365,5631,6836,3877,4648,410,2.0.0
VBY,Sweden,Visby,2000,B,B,1,1,1500,1500,674,994,476,3644,4447,4932,2666,431,4218,749,8440,4465,4444,5839,7037,3765,4451,411,3.0.0
ARN,Sweden,Stockholm,3700,F,G,3,3,7500,2500,779,1112,587,3578,4378,4829,2743,530,4200,790,8416,4476,4372,5893,7065,3823,4429,412,2.0.0
GOT,Sweden,Gothenburg,3300,F,G,2,1,2500,1500,625,1007,459,3468,4588,4810,2835,375,4024,577,8623,4659,4275,5681,6857,3948,4634,413,2.0.0
OSL,Norway,Oslo,3600,F,G,3,3,7000,2500,777,1163,616,3377,4504,4672,2936,529,3996,651,8592,4679,4175,5746,6887,4027,4612,414,2.0.0
TRF,Norway,Sandefjord,2995,F,G,1,1,,,717,1111,563,3375,4565,4700,2933,471,3965,589,8642,4712,4177,5688,6838,4035,4659,415,3.4.0
KRS,Norway,Kristiansand,2050,C,C,1,1,,,667,1076,532,3332,4654,4695,2971,432,3892,500,8730,4787,4139,5598,6751,4086,4744,416,3.4.0
SVG,Norway,Stavanger,2600,F,G,2,2,2500,1500,727,1144,606,3246,4673,4612,3057,501,3822,491,8775,4855,4053,5569,6703,4169,4796,417,2.2.0
BGO,Norway,Bergen,2990,F,G,2,2,2500,1500,811,1226,685,3209,4615,4545,3099,582,3822,563,8739,4851,4011,5619,6733,4198,44769,418,2.2.3
AES,Norway,Alesund,2300,D,D,1,1,,,935,1341,794,3197,4493,4471,3126,697,3871,699,8639,4799,3988,5731,6820,4201,4685,419,3.4.0
TRD,Norway,Trondheim,3000,F,G,2,2,,,972,1355,809,3306,4366,4526,3033,724,4008,805,8501,4662,4090,5865,6961,4089,4544,420,3.4.0
BOO,Norway,Bodo,2800,F,G,1,2,,,1205,1570,1031,3315,4145,4414,3082,954,4115,1045,8309,4560,4073,6071,7123,4087,4386,421,3.4.0
EVE,Norway,Harstad Narvik,2800,E,E,1,1,,,1284,1642,1106,3339,4058,4391,3085,1033,4171,1135,8227,4507,4088,6156,7194,4069,4315,422,3.4.0
TOS,Norway,Tromso,2450,D,D,1,1,,,1364,1714,1183,3359,3976,4365,3095,1112,4222,1221,8150,4461,4097,6234,7259,4058,4252,423,3.4.0
RVN,Finland,Romaniemi,3000,F,G,1,1,,,1245,1556,1049,3578,3957,4607,2854,997,4385,1199,8081,4289,4327,6283,7374,3830,4132,424,3.4.0
OUL,Finland,Oulu,2500,E,E,1,1,,,1154,1458,956,3616,4021,4684,2789,907,4385,1134,8121,4287,4374,6230,7347,3786,4157,425,3.4.0
KUO,Finland,Kuopio,2800,E,E,1,1,,,1094,1370,891,3729,4031,4816,2661,856,4464,1134,8088,4207,4494,6238,7390,3669,4110,426,3.4.0
TMP,Finland,Tampere,2700,F,G,1,1,,,948,1242,747,3677,4182,4837,2676,707,4360,987,8225,4313,4455,6091,7255,3719,4241,427,3.4.0
TKU,Finland,Turku,2500,E,E,1,2,,,882,1181,681,3669,425,4862,2670,640,4326,929,8277,4348,4454,6031,7204,3727,4290,428,3.4.0
HEL,Finland,Helsinki,3500,F,G,3,3,6000,2500,917,1191,713,3744,4188,4914,2602,683,4407,998,8202,4267,4526,6095,7278,3652,4215,429,2.0.0
TLL,Estonia,Tallinn,3500,E,E,2,2,2000,1500,872,1138,667,3769,4223,4959,2569,642,4410,976,8217,4266,4555,6067,7262,3628,4229,430,2.0.0
TAY,Estonia,Tartu,1800,B,B,1,1,,,862,1098,656,3853,4215,5045,2481,647,4477,1014,8173,4202,4641,6088,7302,3545,4184,431,3.4.0
RIX,Latvia,Riga,3200,F,G,2,2,3000,1500,742,988,536,3824,4334,5071,2492,528,4404,913,8272,4282,4621,5972,7196,3581,4286,432,2.0.0
VNO,Lithuania,Vilnius,2550,E,E,2,2,2500,1500,687,879,487,3936,4382,5212,2372,509,4468,943,8248,4229,4738,5946,7200,3478,4272,433,2.0.0
KUN,Lithuania,Kaunas,3250,F,G,1,1,,,665,879,462,3890,4403,5173,2417,476,4424,902,8287,4272,4693,5919,7166,3524,4308,434,3.4.0
GDN,Poland,Gdansk,2800,F,G,2,2,2500,1500,505,798,300,3741,4575,5093,2560,288,4234,705,8485,4466,4552,5734,6971,3689,4505,435,2.0.0
SZZ,Poland,Szczecin,2500,C,C,1,1,,,403,751,211,3652,4699,5055,2649,163,4111,574,8618,4595,4468,5603,6836,3792,4640,436,3.4.0
WRO,Poland,Wroclaw,2500,E,E,2,2,2000,1500,317,599,117,3787,4751,5216,2520,176,4190,650,8578,4534,4607,5576,6841,3679,4623,437,2.0.0
POZ,Poland,Poznan,2500,F,G,2,3,2000,1500,376,678,170,3747,4698,5152,2556,181,4183,641,8566,4531,4564,5619,6871,3705,4598,438,3.0.0
BZG,Poland,Bydgoszcz,2500,C,C,1,2,,,433,720,227,3763,4640,5145,2538,235,4222,682,8517,4487,4578,5677,6926,3678,4546,439,3.4.0
WMI,Poland,Modlin,2500,C,C,2,1,2000,1500,476,698,278,3867,4593,5233,2434,318,4322,780,8428,4391,4680,5737,7001,3574,4465,440,3.0.0
WAW,Poland,Warsaw,3700,F,G,3,3,5500,2000,475,684,281,3885,4595,5254,2416,328,4336,793,8419,4379,4699,5738,7006,3557,4458,441,2.0.0
LUZ,Poland,Lublin,2500,C,C,1,1,,,505,655,329,3970,4582,5336,2331,394,4407,865,8360,4314,4785,5765,7048,3476,4411,442,3.4.0
RZE,Poland,Rzeszow,3200,F,G,1,3,1500,2500,456,582,299,3985,4645,5378,2319,380,4391,854,8391,4341,4803,5708,6999,3474,4455,443,3.0.0
KRK,Poland,Krakow,2550,F,G,2,1,3000,1500,375,552,213,3913,4711,5331,2394,299,4306,771,8477,4427,4733,5634,6919,3554,4538,444,2.0.0
KTW,Poland,Katowice,3200,F,G,2,2,2500,1500,361,569,186,3878,4716,5296,2429,266,4277,739,8501,4453,4697,5624,6903,3587,4556,445,2.0.0
OSR,Czech Republic,Ostrava,3500,F,G,1,1,1500,1500,307,517,152,3871,4774,5312,2441,248,4245,714,8543,4492,4692,5568,6851,3607,4606,446,2.0.0
BRQ,Czech Republic,Brno,2650,F,G,1,1,1500,1500,243,481,111,3839,4837,5305,2479,219,4192,671,8603,4550,4663,5503,6786,3651,4669,447,2.0.0
PED,Czech Republic,Pardubice,2500,F,G,1,1,,,240,535,58,3781,4828,5242,2534,159,4151,620,8632,4583,4604,5503,6774,3701,4686,448,3.4.0
PRG,Czech Republic,Prague,3715,F,G,3,3,0,0,206,548,0,3729,4864,5202,2588,111,4094,564,8687,4639,4552,5460,6725,3757,4737,449,2.0.0
KLV,Czech Republic,Karlovy Vary,2150,C,C,1,1,,,188,568,53,3680,4896,5164,2639,78,4042,512,8737,4689,4504,5422,6682,3809,4783,450,3.4.0
JCL,Czech Republic,Ceske Budejovice,2500,C,C,1,1,,,160,479,70,3768,4909,5260,2558,171,4104,591,8693,4640,4593,5424,6701,3734,4757,451,3.4.0
VIE,Austria,Vienna,3600,F,G,4,4,8000,3500,217,420,150,3866,4884,5351,2461,260,4192,688,8615,4560,4691,5463,6755,3639,4696,452,2.0.0
GRZ,Austria,Graz,3000,F,G,1,2,1500,1500,168,356,193,3861,4964,5377,2480,294,4152,677,8667,4612,4688,5387,6685,3665,4762,453,2.0.0
KLU,Austria,Klagenfurt,2700,D,D,1,1,,,128,347,208,3833,5011,5365,2516,299,4108,649,8714,4660,4660,5338,6635,3704,4812,454,3.4.0
LNZ,Austria,Linz,3000,F,G,1,3,1500,1500,129,440,113,3780,4947,5287,2552,206,4096,598,8708,4654,4606,5390,6673,3732,4782,455,2.0.0
SZG,Austria,Salzburg,2750,F,G,2,3,2000,2000,75,431,148,3752,4998,5277,2589,220,4050,567,8759,4705,4578,5337,6619,3772,4836,456,2.2.3
INN,Austria,Innsbruck,3300,D,D,3,1,0,0,0,435,206,3708,5068,5258,2644,252,3984,525,8830,4776,4536,5264,6544,3832,4910,457,2.0.0
ACH,Switzerland,St Gallen,1500,B,B,1,1,1500,1500,74,491,244,3637,5106,5199,2717,258,3912,458,8899,4845,4465,5217,6488,3905,4970,458,3.0.3
ZRH,Switzerland,Zurich,3300,F,G,4,4,8000,3500,115,518,276,3602,5133,5173,2757,278,3871,426,8940,4885,4430,5185,6452,3945,5008,459,2.0.0
BRN,Switzerland,Bern,1750,C,C,1,1,,,159,529,330,3577,5186,5167,2791,328,3827,415,8989,4934,4406,5131,6398,3983,5061,460,3.4.0
GVA,Switzerland,Geneva,3900,F,G,3,3,5000,2000,224,554,400,3544,5254,5156,2840,394,3769,400,9053,4999,4372,5065,6330,4038,5129,461,2.0.0
TRN,Italy,Turin,3300,F,G,2,1,2000,1500,197,467,398,3629,5261,5245,2765,415,3832,496,9002,4949,4458,5067,6349,3963,5102,462,2.0.0
GOA,Italy,Genoa,2900,E,E,1,1,,,201,401,407,3696,5265,5314,2707,442,3883,564,8958,4909,4524,5074,6368,3907,5078,463,3.4.0
MXP,Italy,Milan Malpensa,3900,F,G,3,4,7000,6000,147,442,349,3657,5213,5258,2726,374,3877,505,8953,4900,4486,5118,6401,3922,5050,464,2.0.0
LIN,Italy,Milan Linate,2450,E,E,3,2,3500,1500,139,417,344,3683,5206,5281,2701,377,3901,529,8932,4879,4512,5129,6416,3897,5034,465,2.0.0
BGY,Italy,Bergamo,2950,F,G,3,3,4000,2500,118,411,324,3693,5184,5284,2686,360,3918,532,8912,4859,4521,5151,6438,3882,5012,466,2.0.0
VBS,Italy,Brescia,3000,F,G,1,3,1500,1500,118,381,323,3723,5177,5312,2657,368,3945,561,8888,4835,4552,5162,6453,3853,4994,467,2.0.0
VRN,Italy,Verona,3050,F,G,2,4,2000,5000,114,362,314,3744,5163,5329,2634,366,3969,580,8865,4812,4573,5179,6473,3830,4974,468,2.0.0
BZO,Italy,Bolzano,1450,B,B,1,1,1500,1500,48,397,248,3730,5104,5293,2632,300,3985,552,8838,4784,4558,5233,6520,3823,4931,469,2.0.0
TSF,Italy,Treviso,2400,C,C,2,1,2000,1500,103,336,280,3785,5115,5534,2584,347,4023,611,8808,4756,4614,5231,6528,3779,4917,470,2.0.0
VCE,Italy,Venice,3300,F,G,3,3,4000,2000,114,326,287,3795,5117,5365,2576,355,4030,622,8803,4751,4624,5231,6530,3771,4915,471,2.0.0
TRS,Italy,Trieste,3000,F,G,1,3,1500,2000,123,316,259,3826,5071,5380,2536,340,4076,647,8754,4701,4654,5280,6580,3728,4864,472,2.0.0
BLQ,Italy,Bologna,2800,F,G,2,3,3000,1500,164,316,356,3784,5190,5379,2606,415,3988,628,8853,4804,4613,5159,6462,3804,4980,473,2.0.0
